675.692
640.239
642.581
650.066
637.509
693.047
658.27
664.538
679.328
664.389
662.112
654.693
687.386
661.125
645.126
662.796
653.271
646.401
647.83
657.156
662.222
661.668
671.648
656.221
669.706
668.709
654.007
639.768
666.196
647.577
669.878
649.303
651.821
271.193
650.193
672.843
644.291
648.105
645.475
658.493
666.507
667.416
639.169
650.854
655.992
668.237
679.479
704.935
641.376
669.018
647.542
640.987
669.61
650.677
680.619
667.223
680.905
649.197
668.101
664.971
644.619
664.617
764.208
694.527
682.261
680.733
652.401
642.043
647.913
644.628
643.114
648.847
647.937
650.423
657.012
675.357
642.224
655.443
666.882
653.417
656.31
670.388
651.489
669.0
639.373
652.722
649.803
659.623
673.286
639.114
675.738
635.849
693.617
675.412
640.738
675.503
674.453
379.263
666.081
656.547
