701.544
673.809
657.485
656.819
665.446
654.437
664.837
651.625
705.02
693.084
660.34
674.678
675.833
706.463
657.653
657.57
668.312
664.724
664.154
761.248
766.218
10.566
663.369
678.941
705.718
417.195
378.194
661.259
667.184
673.45
670.157
698.065
660.497
657.175
669.527
654.023
698.929
662.001
984.26
668.156
671.778
662.814
682.89
674.239
651.491
661.869
653.998
735.096
680.121
670.487
663.552
674.7
675.809
705.195
682.296
668.628
699.026
667.591
643.575
672.072
663.095
663.93
658.21
675.202
648.481
639.725
639.042
654.896
31.415
642.643
658.414
671.244
729.392
718.751
709.775
711.208
679.739
687.618
107.209
732.755
772.664
700.946
716.406
698.976
650.43
202.916
665.804
668.33
647.675
675.857
662.16
695.431
663.145
678.334
654.732
655.475
685.144
687.459
665.628
664.542
